main,description,pressure,visibility,humidity,dt,TempCelcius,TempCelciusMin,TempCelciusMax,hours,day_of_week,date_num
Clouds,few clouds,1014,10000,81,2023-03-19 01:22:05,4.670000000000016,3.5400000000000205,5.550000000000011,1,Sunday,31901
Clouds,scattered clouds,1015,10000,80,2023-03-19 02:26:17,4.32000000000005,3.140000000000043,5.580000000000041,2,Sunday,31902
Clouds,scattered clouds,1015,10000,78,2023-03-19 03:25:03,4.400000000000034,3.140000000000043,5.25,3,Sunday,31903
Clouds,few clouds,1015,10000,80,2023-03-19 04:25:53,3.840000000000032,2.550000000000012,5.560000000000002,4,Sunday,31904
Clouds,few clouds,1015,10000,80,2023-03-19 05:23:33,3.680000000000007,2.0300000000000296,5.020000000000039,5,Sunday,31905
Clouds,few clouds,1016,10000,81,2023-03-19 06:30:21,3.3600000000000136,2.0300000000000296,4.470000000000027,6,Sunday,31906
Clouds,few clouds,1016,10000,79,2023-03-19 07:23:45,3.740000000000009,2.010000000000048,4.470000000000027,7,Sunday,31907
Clouds,scattered clouds,1016,10000,77,2023-03-19 08:22:26,4.710000000000036,3.1200000000000045,6.670000000000016,8,Sunday,31908
Clouds,broken clouds,1016,10000,69,2023-03-19 09:31:57,7.57000000000005,6.360000000000014,8.870000000000005,9,Sunday,31909
Clouds,broken clouds,1016,10000,67,2023-03-19 10:25:39,8.240000000000009,7.3799999999999955,9.990000000000007,10,Sunday,31910
Clouds,broken clouds,1016,10000,67,2023-03-19 11:24:13,8.170000000000016,7.010000000000048,9.450000000000044,11,Sunday,31911
Rain,light rain,1016,10000,64,2023-03-19 12:01:55,8.990000000000009,7.54000000000002,9.990000000000007,12,Sunday,31912
Rain,light rain,1016,10000,63,2023-03-19 13:01:20,9.350000000000025,8.140000000000043,10.02000000000004,13,Sunday,31913
Rain,light rain,1015,10000,65,2023-03-19 14:01:38,9.220000000000027,8.410000000000025,9.800000000000011,14,Sunday,31914
Rain,moderate rain,1015,10000,70,2023-03-19 15:01:34,8.490000000000009,8.340000000000032,8.670000000000016,15,Sunday,31915
Rain,moderate rain,1014,9000,79,2023-03-19 16:01:14,7.700000000000045,7.25,8.0,16,Sunday,31916
Rain,light rain,1013,10000,86,2023-03-19 17:22:36,7.580000000000041,7.420000000000016,7.810000000000002,17,Sunday,31917
Clouds,broken clouds,1013,10000,87,2023-03-19 18:01:04,7.560000000000002,7.410000000000025,8.330000000000041,18,Sunday,31918
Clouds,broken clouds,1012,7000,90,2023-03-19 19:32:00,8.930000000000007,8.360000000000014,9.439999999999998,19,Sunday,31919
Clouds,broken clouds,1012,10000,87,2023-03-19 20:31:29,10.379999999999995,8.879999999999995,11.120000000000005,20,Sunday,31920
Clouds,broken clouds,1011,8000,87,2023-03-19 21:24:57,11.07000000000005,9.390000000000043,11.900000000000034,21,Sunday,31921
Clouds,broken clouds,1011,10000,86,2023-03-19 22:02:01,11.310000000000002,10.360000000000014,11.879999999999995,22,Sunday,31922
Clouds,broken clouds,1011,10000,86,2023-03-19 23:22:57,11.75,11.390000000000043,12.010000000000048,23,Sunday,31923
Clouds,broken clouds,1011,10000,86,2023-03-20 00:01:14,11.850000000000025,11.390000000000043,12.450000000000044,0,Monday,32000
Clouds,broken clouds,1012,10000,89,2023-03-20 01:00:00,11.740000000000007,10.900000000000034,12.78000000000003,1,Monday,32001
Clouds,broken clouds,1010,10000,90,2023-03-20 02:26:20,11.860000000000014,10.900000000000034,13.340000000000032,2,Monday,32002
Clouds,broken clouds,1010,10000,86,2023-03-20 03:31:08,12.360000000000014,11.379999999999995,13.0,3,Monday,32003
Clouds,broken clouds,1010,10000,86,2023-03-20 04:24:30,12.129999999999995,11.390000000000043,12.560000000000002,4,Monday,32004
Clouds,broken clouds,1010,10000,87,2023-03-20 05:29:24,11.5,11.140000000000043,12.230000000000018,5,Monday,32005
Rain,light rain,1010,10000,88,2023-03-20 06:01:55,11.350000000000025,10.890000000000043,11.890000000000043,6,Monday,32006
Clouds,broken clouds,1011,10000,89,2023-03-20 07:28:01,11.210000000000036,10.410000000000023,11.920000000000016,7,Monday,32007
Clouds,broken clouds,1010,10000,88,2023-03-20 08:32:05,11.960000000000036,10.879999999999995,12.78000000000003,8,Monday,32008
Clouds,broken clouds,1012,10000,84,2023-03-20 09:25:34,12.83000000000004,12.010000000000048,13.560000000000002,9,Monday,32009
Clouds,broken clouds,1012,10000,79,2023-03-20 10:29:50,13.600000000000025,12.010000000000048,14.640000000000043,10,Monday,32010
Clouds,broken clouds,1010,10000,75,2023-03-20 11:24:44,14.189999999999998,13.379999999999995,14.77000000000004,11,Monday,32011
Clouds,broken clouds,1010,10000,75,2023-03-20 12:29:53,14.560000000000002,14.379999999999995,14.77000000000004,12,Monday,32012
Clouds,broken clouds,1010,10000,73,2023-03-20 13:02:07,15.58000000000004,14.360000000000014,16.430000000000007,13,Monday,32013
Clouds,broken clouds,1009,10000,71,2023-03-20 14:01:56,15.640000000000043,14.439999999999998,16.439999999999998,14,Monday,32014
Clouds,broken clouds,1008,10000,73,2023-03-20 15:01:56,15.060000000000002,13.879999999999995,15.890000000000043,15,Monday,32015
Clouds,broken clouds,1008,10000,73,2023-03-20 16:02:08,14.79000000000002,14.360000000000014,15.32000000000005,16,Monday,32016
Clouds,broken clouds,1007,10000,75,2023-03-20 17:24:38,13.950000000000044,13.340000000000032,14.470000000000027,17,Monday,32017
Clouds,broken clouds,1006,10000,78,2023-03-20 18:24:35,13.470000000000027,12.25,13.939999999999998,18,Monday,32018
Clouds,broken clouds,1005,10000,81,2023-03-20 19:29:04,12.79000000000002,11.920000000000016,13.410000000000023,19,Monday,32019
Clouds,broken clouds,1005,10000,86,2023-03-20 20:23:15,11.77000000000004,11.33000000000004,12.230000000000018,20,Monday,32020
Clouds,broken clouds,1004,10000,86,2023-03-20 21:01:48,11.910000000000023,11.410000000000023,12.27000000000004,21,Monday,32021
Rain,moderate rain,1006,10000,83,2023-03-20 22:01:22,11.920000000000016,10.900000000000034,12.560000000000002,22,Monday,32022
Clouds,broken clouds,1004,10000,83,2023-03-20 23:01:44,11.670000000000016,10.900000000000034,12.25,23,Monday,32023
Clouds,broken clouds,1003,10000,82,2023-03-21 00:01:23,11.060000000000002,10.340000000000032,11.900000000000034,0,Tuesday,32100
Clouds,broken clouds,1002,10000,82,2023-03-21 01:22:15,11.02000000000004,10.220000000000027,11.720000000000027,1,Tuesday,32101
Clouds,broken clouds,1001,10000,84,2023-03-21 02:26:32,10.83000000000004,10.189999999999998,11.379999999999995,2,Tuesday,32102
Clouds,broken clouds,1002,10000,86,2023-03-21 03:25:13,10.5,10.189999999999998,11.120000000000005,3,Tuesday,32103
Clouds,broken clouds,1000,10000,88,2023-03-21 04:02:11,10.04000000000002,9.210000000000036,11.110000000000014,4,Tuesday,32104
Clouds,broken clouds,999,10000,89,2023-03-21 05:01:03,9.879999999999995,9.110000000000014,10.610000000000014,5,Tuesday,32105
Clouds,broken clouds,1002,10000,88,2023-03-21 06:26:35,10.400000000000034,10.220000000000027,10.57000000000005,6,Tuesday,32106
Clouds,broken clouds,1002,10000,89,2023-03-21 07:30:24,10.32000000000005,9.57000000000005,10.810000000000002,7,Tuesday,32107
Clouds,broken clouds,1001,10000,87,2023-03-21 08:28:40,10.32000000000005,9.550000000000011,10.900000000000034,8,Tuesday,32108
Clouds,broken clouds,1003,10000,84,2023-03-21 09:00:39,10.53000000000003,10.200000000000044,10.900000000000034,9,Tuesday,32109
Clouds,broken clouds,1002,10000,76,2023-03-21 10:26:00,11.980000000000018,10.920000000000016,12.470000000000027,10,Tuesday,32110
Clouds,broken clouds,1002,10000,76,2023-03-21 11:24:47,12.390000000000043,10.890000000000043,13.0,11,Tuesday,32111
Clouds,broken clouds,1002,10000,74,2023-03-21 12:00:00,12.57000000000005,11.53000000000003,13.650000000000034,12,Tuesday,32112
Clouds,broken clouds,1001,10000,74,2023-03-21 13:01:46,12.850000000000025,12.379999999999995,13.110000000000014,13,Tuesday,32113
Clouds,broken clouds,1000,10000,71,2023-03-21 14:01:28,13.32000000000005,12.390000000000043,14.230000000000018,14,Tuesday,32114
Rain,moderate rain,998,10000,76,2023-03-21 15:27:45,12.08000000000004,11.129999999999995,12.58000000000004,15,Tuesday,32115
Rain,light rain,996,10000,83,2023-03-21 16:32:15,11.200000000000044,10.360000000000014,11.670000000000016,16,Tuesday,32116
Clouds,broken clouds,995,10000,84,2023-03-21 17:25:59,11.08000000000004,10.410000000000023,11.720000000000027,17,Tuesday,32117
Rain,light rain,993,10000,85,2023-03-21 18:25:15,11.260000000000048,10.54000000000002,11.680000000000009,18,Tuesday,32118
Clouds,broken clouds,992,10000,85,2023-03-21 19:02:16,11.490000000000007,10.53000000000003,12.220000000000027,19,Tuesday,32119
Rain,light rain,991,10000,84,2023-03-21 20:29:11,11.990000000000007,11.390000000000043,12.450000000000044,20,Tuesday,32120
Clouds,broken clouds,990,10000,84,2023-03-21 21:01:36,12.140000000000043,11.390000000000043,12.810000000000002,21,Tuesday,32121
Rain,moderate rain,988,10000,83,2023-03-21 22:00:56,12.230000000000018,11.57000000000005,12.58000000000004,22,Tuesday,32122
Rain,moderate rain,987,10000,85,2023-03-21 23:00:49,12.02000000000004,11.410000000000023,12.470000000000027,23,Tuesday,32123
Clouds,broken clouds,986,10000,84,2023-03-22 00:26:28,12.140000000000043,11.550000000000011,12.450000000000044,0,Wednesday,32200
Clouds,broken clouds,987,10000,77,2023-03-22 01:25:02,11.439999999999998,10.560000000000002,12.390000000000043,1,Wednesday,32201
Clouds,broken clouds,989,10000,70,2023-03-22 02:02:15,9.77000000000004,9.090000000000032,10.390000000000043,2,Wednesday,32202
Clouds,scattered clouds,990,10000,70,2023-03-22 03:27:36,8.29000000000002,7.980000000000018,8.560000000000002,3,Wednesday,32203
Clouds,few clouds,991,10000,70,2023-03-22 04:26:06,7.430000000000007,6.57000000000005,8.03000000000003,4,Wednesday,32204
Clouds,few clouds,994,10000,73,2023-03-22 05:30:28,6.890000000000043,5.920000000000016,7.800000000000011,5,Wednesday,32205
Clouds,scattered clouds,994,10000,73,2023-03-22 06:02:19,6.850000000000023,5.879999999999996,7.430000000000007,6,Wednesday,32206
Clouds,few clouds,991,10000,70,2023-03-22 07:28:22,7.600000000000023,6.57000000000005,8.03000000000003,7,Wednesday,32207
Clouds,few clouds,991,10000,70,2023-03-22 08:00:49,8.150000000000034,6.550000000000011,8.560000000000002,8,Wednesday,32208
Clear,clear sky,991,10000,65,2023-03-22 09:26:28,9.910000000000023,8.57000000000005,10.810000000000002,9,Wednesday,32209
Clouds,broken clouds,993,10000,66,2023-03-22 10:31:00,10.590000000000032,9.220000000000027,11.33000000000004,10,Wednesday,32210
Clouds,few clouds,990,10000,67,2023-03-22 11:25:09,11.33000000000004,10.360000000000014,11.920000000000016,11,Wednesday,32211
Clouds,broken clouds,994,10000,62,2023-03-22 12:30:17,12.25,10.900000000000034,13.010000000000048,12,Wednesday,32212
Clouds,scattered clouds,991,10000,64,2023-03-22 13:02:21,12.379999999999995,10.879999999999995,13.54000000000002,13,Wednesday,32213
Clouds,scattered clouds,988,10000,60,2023-03-22 14:30:24,13.010000000000048,11.689999999999998,13.689999999999998,14,Wednesday,32214
Clouds,broken clouds,987,10000,70,2023-03-22 15:24:49,11.79000000000002,10.54000000000002,12.439999999999998,15,Wednesday,32215
Clouds,broken clouds,986,10000,66,2023-03-22 16:29:50,11.870000000000005,10.550000000000011,12.439999999999998,16,Wednesday,32216
Clouds,broken clouds,985,10000,69,2023-03-22 17:02:07,11.370000000000005,10.54000000000002,11.680000000000009,17,Wednesday,32217
Rain,shower rain,984,10000,74,2023-03-22 18:29:07,10.460000000000036,9.439999999999998,10.890000000000043,18,Wednesday,32218
Clouds,scattered clouds,984,10000,78,2023-03-22 19:01:49,9.850000000000025,9.410000000000023,10.25,19,Wednesday,32219
Clouds,broken clouds,985,10000,81,2023-03-22 20:28:20,8.700000000000045,7.410000000000025,9.689999999999998,20,Wednesday,32220
Clouds,few clouds,985,10000,79,2023-03-22 21:01:56,8.490000000000009,7.3799999999999955,9.110000000000014,21,Wednesday,32221
Clouds,broken clouds,986,10000,76,2023-03-22 22:28:38,7.960000000000036,7.439999999999998,8.379999999999995,22,Wednesday,32222
Clouds,scattered clouds,986,10000,77,2023-03-22 23:01:43,7.680000000000007,7.410000000000025,8.03000000000003,23,Wednesday,32223
Rain,moderate rain,987,10000,75,2023-03-23 00:27:50,8.080000000000041,7.390000000000043,8.560000000000002,0,Thursday,32300
Clouds,broken clouds,987,10000,75,2023-03-23 01:00:28,8.07000000000005,7.390000000000043,8.560000000000002,1,Thursday,32301
Clouds,broken clouds,987,10000,83,2023-03-23 02:26:35,7.2000000000000455,6.550000000000011,7.450000000000045,2,Thursday,32302
Rain,light intensity shower rain,987,10000,85,2023-03-23 03:31:12,7.700000000000045,7.230000000000018,8.010000000000048,3,Thursday,32303
Clouds,broken clouds,986,10000,84,2023-03-23 04:25:50,7.420000000000016,6.860000000000014,8.330000000000041,4,Thursday,32304
Clouds,few clouds,986,10000,83,2023-03-23 05:30:25,7.960000000000036,7.390000000000043,8.560000000000002,5,Thursday,32305
Clouds,few clouds,986,10000,81,2023-03-23 06:02:32,7.970000000000027,7.360000000000014,8.54000000000002,6,Thursday,32306
Clouds,few clouds,986,10000,81,2023-03-23 07:29:41,8.420000000000016,7.410000000000025,9.140000000000043,7,Thursday,32307
Clouds,few clouds,986,10000,80,2023-03-23 08:01:44,9.129999999999995,7.57000000000005,10.050000000000011,8,Thursday,32308
Clouds,few clouds,986,10000,73,2023-03-23 09:28:12,10.920000000000016,9.57000000000005,11.470000000000027,9,Thursday,32309
Clouds,few clouds,986,10000,70,2023-03-23 10:02:34,11.5,10.53000000000003,11.990000000000007,10,Thursday,32310
Clouds,scattered clouds,989,10000,67,2023-03-23 11:29:07,12.689999999999998,10.900000000000034,13.670000000000016,11,Thursday,32311
Clouds,broken clouds,989,10000,67,2023-03-23 12:02:34,12.939999999999998,11.090000000000032,14.210000000000036,12,Thursday,32312
Clouds,broken clouds,986,10000,65,2023-03-23 13:30:52,13.430000000000009,11.660000000000023,14.220000000000027,13,Thursday,32313
Clouds,broken clouds,985,10000,65,2023-03-23 14:02:44,13.400000000000034,12.210000000000036,14.210000000000036,14,Thursday,32314
Clouds,scattered clouds,987,10000,61,2023-03-23 15:29:48,13.450000000000044,11.57000000000005,14.25,15,Thursday,32315
Rain,light intensity shower rain,988,10000,63,2023-03-23 16:01:57,12.800000000000011,12.25,13.689999999999998,16,Thursday,32316
Clouds,broken clouds,984,10000,72,2023-03-23 17:27:24,11.57000000000005,9.57000000000005,12.470000000000027,17,Thursday,32317
Clouds,scattered clouds,986,10000,72,2023-03-23 18:31:27,10.670000000000016,9.450000000000044,11.340000000000032,18,Thursday,32318
Rain,shower rain,984,10000,75,2023-03-23 19:25:18,10.02000000000004,9.220000000000027,10.78000000000003,19,Thursday,32319
Clouds,broken clouds,984,10000,76,2023-03-23 20:29:43,8.710000000000036,7.0,9.660000000000023,20,Thursday,32320
Clouds,scattered clouds,984,10000,74,2023-03-23 21:01:50,8.29000000000002,7.970000000000027,8.550000000000011,21,Thursday,32321
Clouds,few clouds,985,10000,75,2023-03-23 22:29:17,7.650000000000034,6.550000000000011,8.560000000000002,22,Thursday,32322
Clouds,few clouds,985,10000,75,2023-03-23 23:01:33,7.590000000000032,6.57000000000005,8.140000000000043,23,Thursday,32323
Clouds,few clouds,987,10000,74,2023-03-24 00:28:26,7.640000000000043,6.5400000000000205,8.550000000000011,0,Friday,32400
Clouds,broken clouds,988,10000,74,2023-03-24 01:00:49,7.740000000000009,6.5400000000000205,8.879999999999995,1,Friday,32401
Clouds,broken clouds,987,10000,76,2023-03-24 02:25:50,8.310000000000002,7.57000000000005,8.689999999999998,2,Friday,32402
Clouds,broken clouds,986,10000,76,2023-03-24 03:29:46,7.939999999999998,7.0,8.879999999999995,3,Friday,32403
Clouds,broken clouds,988,10000,76,2023-03-24 04:01:33,8.03000000000003,7.03000000000003,8.910000000000025,4,Friday,32404
Clouds,broken clouds,988,10000,74,2023-03-24 05:27:39,8.689999999999998,8.140000000000043,9.470000000000027,5,Friday,32405
Clouds,broken clouds,989,10000,75,2023-03-24 06:31:13,8.660000000000025,8.120000000000005,9.450000000000044,6,Friday,32406
Clouds,broken clouds,989,10000,75,2023-03-24 07:02:49,8.760000000000048,8.100000000000023,9.439999999999998,7,Friday,32407
Clouds,scattered clouds,989,10000,74,2023-03-24 08:28:40,9.450000000000044,9.110000000000014,10.02000000000004,8,Friday,32408
Clouds,scattered clouds,989,10000,72,2023-03-24 09:01:46,10.28000000000003,9.220000000000027,10.890000000000043,9,Friday,32409
Clouds,broken clouds,989,10000,65,2023-03-24 10:28:07,11.740000000000007,10.340000000000032,12.450000000000044,10,Friday,32410
Clouds,broken clouds,989,10000,64,2023-03-24 11:02:26,12.010000000000048,10.890000000000043,12.550000000000011,11,Friday,32411
Clouds,scattered clouds,986,10000,64,2023-03-24 12:29:02,12.900000000000034,11.670000000000016,13.670000000000016,12,Friday,32412
Clouds,scattered clouds,985,10000,59,2023-03-24 13:02:41,13.390000000000043,12.220000000000027,13.660000000000023,13,Friday,32413
Clouds,broken clouds,986,4500,76,2023-03-24 14:28:40,10.490000000000007,8.550000000000011,12.230000000000018,14,Friday,32414
Clouds,broken clouds,985,9000,82,2023-03-24 15:01:46,10.050000000000011,9.470000000000027,10.79000000000002,15,Friday,32415
Clouds,scattered clouds,985,10000,77,2023-03-24 16:27:49,10.110000000000014,8.890000000000043,10.590000000000032,16,Friday,32416
Clouds,broken clouds,986,10000,75,2023-03-24 17:32:52,9.33000000000004,8.870000000000005,9.760000000000048,17,Friday,32417
Clouds,broken clouds,987,10000,77,2023-03-24 18:28:18,8.689999999999998,8.0,9.410000000000023,18,Friday,32418
Clouds,broken clouds,987,10000,79,2023-03-24 19:01:15,8.510000000000048,7.970000000000027,8.900000000000034,19,Friday,32419
Clouds,scattered clouds,989,10000,83,2023-03-24 20:26:19,8.310000000000002,8.0,8.580000000000041,20,Friday,32420
Clouds,broken clouds,989,10000,81,2023-03-24 21:30:14,8.520000000000039,7.980000000000018,8.920000000000016,21,Friday,32421
Clouds,broken clouds,990,10000,81,2023-03-24 22:02:25,8.470000000000027,8.330000000000041,8.660000000000025,22,Friday,32422
Clouds,broken clouds,992,10000,84,2023-03-24 23:28:53,8.480000000000018,8.340000000000032,8.670000000000016,23,Friday,32423
Clouds,broken clouds,993,10000,83,2023-03-25 00:02:41,8.360000000000014,7.980000000000018,8.890000000000043,0,Saturday,32500
Clouds,broken clouds,995,10000,86,2023-03-25 01:28:17,8.189999999999998,8.0,8.410000000000025,1,Saturday,32501
Clouds,broken clouds,995,10000,86,2023-03-25 02:00:45,7.890000000000043,7.410000000000025,8.879999999999995,2,Saturday,32502
Clouds,scattered clouds,996,10000,87,2023-03-25 03:25:54,7.53000000000003,6.57000000000005,8.360000000000014,3,Saturday,32503
Clouds,scattered clouds,997,10000,86,2023-03-25 04:29:49,7.230000000000018,6.57000000000005,7.580000000000041,4,Saturday,32504
Clouds,scattered clouds,998,10000,88,2023-03-25 05:01:39,7.010000000000048,5.900000000000034,8.340000000000032,5,Saturday,32505
Clouds,broken clouds,998,10000,89,2023-03-25 06:27:55,7.400000000000034,5.920000000000016,8.910000000000025,6,Saturday,32506
Clouds,broken clouds,1000,10000,87,2023-03-25 07:31:36,8.07000000000005,7.0,8.879999999999995,7,Saturday,32507
Clouds,broken clouds,1000,10000,85,2023-03-25 08:02:56,8.640000000000043,8.100000000000023,9.100000000000025,8,Saturday,32508
Clouds,broken clouds,1001,10000,83,2023-03-25 09:01:48,9.189999999999998,8.110000000000014,9.77000000000004,9,Saturday,32509
Clouds,broken clouds,1002,10000,73,2023-03-25 10:26:28,10.590000000000032,10.340000000000032,10.79000000000002,10,Saturday,32510
Clouds,broken clouds,1002,10000,70,2023-03-25 11:29:59,11.410000000000023,10.340000000000032,12.560000000000002,11,Saturday,32511
Clouds,broken clouds,1003,10000,73,2023-03-25 12:02:30,11.160000000000023,10.54000000000002,12.220000000000027,12,Saturday,32512
Rain,light rain,1003,10000,72,2023-03-25 13:28:21,11.610000000000014,11.300000000000011,12.379999999999995,13,Saturday,32513
Clouds,scattered clouds,1002,10000,65,2023-03-25 14:28:19,12.740000000000007,12.0,13.550000000000011,14,Saturday,32514
Clouds,scattered clouds,1002,10000,80,2023-03-25 15:28:24,10.910000000000023,9.54000000000002,13.33000000000004,15,Saturday,32515
Clouds,broken clouds,1002,10000,78,2023-03-25 16:01:15,10.870000000000005,9.57000000000005,11.410000000000023,16,Saturday,32516
Clouds,broken clouds,1001,10000,70,2023-03-25 17:22:59,11.890000000000043,10.890000000000043,12.79000000000002,17,Saturday,32517
Clouds,broken clouds,1001,10000,70,2023-03-25 18:00:49,11.79000000000002,11.120000000000005,12.550000000000011,18,Saturday,32518
Clouds,broken clouds,1001,10000,79,2023-03-25 19:26:10,9.260000000000048,7.010000000000048,10.590000000000032,19,Saturday,32519
Clouds,broken clouds,1001,10000,79,2023-03-25 20:02:59,8.740000000000009,6.990000000000009,9.53000000000003,20,Saturday,32520
Clouds,broken clouds,1000,10000,85,2023-03-25 21:02:23,7.410000000000025,6.890000000000043,8.03000000000003,21,Saturday,32521
Clouds,scattered clouds,1000,10000,86,2023-03-25 22:01:23,6.510000000000048,4.230000000000018,8.920000000000016,22,Saturday,32522
Clouds,scattered clouds,1001,10000,88,2023-03-25 23:31:34,6.590000000000032,5.330000000000041,8.340000000000032,23,Saturday,32523
Mist,mist,1000,2500,89,2023-03-26 00:30:09,7.140000000000043,6.310000000000002,8.010000000000048,0,Sunday,32600
Mist,mist,1000,1500,91,2023-03-26 01:02:05,7.760000000000048,6.8700000000000045,8.920000000000016,1,Sunday,32601
Fog,fog,1001,800,93,2023-03-26 02:01:23,7.930000000000007,6.57000000000005,8.939999999999998,2,Sunday,32602
Fog,fog,1001,600,92,2023-03-26 03:26:11,8.32000000000005,7.390000000000043,9.550000000000011,3,Sunday,32603
Fog,fog,1001,800,92,2023-03-26 04:03:02,8.340000000000032,7.960000000000036,8.650000000000034,4,Sunday,32604
Mist,mist,1002,4500,92,2023-03-26 05:01:35,8.5,8.360000000000014,8.689999999999998,5,Sunday,32605
Clouds,broken clouds,1003,9000,91,2023-03-26 06:31:49,8.189999999999998,8.0,8.57000000000005,6,Sunday,32606
Clouds,broken clouds,1004,8000,93,2023-03-26 07:03:04,7.939999999999998,7.360000000000014,8.53000000000003,7,Sunday,32607
Clouds,broken clouds,1007,10000,91,2023-03-26 08:02:01,7.810000000000002,7.390000000000043,8.550000000000011,8,Sunday,32608
Clouds,broken clouds,1008,10000,90,2023-03-26 09:00:48,7.82000000000005,7.410000000000025,8.57000000000005,9,Sunday,32609
Clouds,broken clouds,1010,4000,91,2023-03-26 10:31:04,7.600000000000023,7.270000000000039,8.360000000000014,10,Sunday,32610
Clouds,broken clouds,1011,4000,91,2023-03-26 11:02:52,7.370000000000003,7.25,8.120000000000005,11,Sunday,32611
Drizzle,light intensity drizzle,1013,10000,91,2023-03-26 12:01:51,7.350000000000023,7.230000000000018,8.110000000000014,12,Sunday,32612
Clouds,broken clouds,1014,10000,84,2023-03-26 13:28:14,7.82000000000005,7.410000000000025,8.910000000000025,13,Sunday,32613
Clouds,broken clouds,1015,10000,80,2023-03-26 14:01:22,8.480000000000018,8.330000000000041,8.660000000000025,14,Sunday,32614
Clouds,broken clouds,1016,10000,74,2023-03-26 15:26:23,8.760000000000048,8.360000000000014,9.550000000000011,15,Sunday,32615
Clouds,broken clouds,1017,10000,72,2023-03-26 16:30:23,8.550000000000011,8.03000000000003,9.57000000000005,16,Sunday,32616
Clouds,broken clouds,1018,10000,71,2023-03-26 17:02:42,8.340000000000032,7.410000000000025,9.57000000000005,17,Sunday,32617
Clouds,broken clouds,1019,10000,73,2023-03-26 18:28:01,7.650000000000034,7.390000000000043,8.010000000000048,18,Sunday,32618
Clouds,broken clouds,1020,10000,75,2023-03-26 19:32:33,7.370000000000003,6.670000000000016,7.810000000000002,19,Sunday,32619
Clouds,few clouds,1020,10000,74,2023-03-26 20:25:46,6.560000000000002,5.390000000000043,7.25,20,Sunday,32620
Clouds,few clouds,1021,10000,74,2023-03-26 21:29:39,5.150000000000034,4.090000000000032,6.7000000000000455,21,Sunday,32621
Clear,clear sky,1020,10000,73,2023-03-26 22:01:42,4.970000000000027,3.5300000000000296,6.7000000000000455,22,Sunday,32622
Clear,clear sky,1022,10000,83,2023-03-26 23:28:19,3.420000000000016,0.3900000000000432,6.140000000000043,23,Sunday,32623
Clear,clear sky,1023,10000,85,2023-03-27 00:01:08,2.3600000000000136,-0.6099999999999568,5.03000000000003,0,Monday,32700
Clear,clear sky,1024,10000,88,2023-03-27 01:28:14,1.580000000000041,-1.6099999999999568,4.470000000000027,1,Monday,32701
Clear,clear sky,1024,10000,88,2023-03-27 02:00:49,1.2200000000000273,-1.6200000000000043,3.900000000000034,2,Monday,32702
Clear,clear sky,1023,10000,88,2023-03-27 03:26:22,0.5100000000000477,-1.8899999999999864,3.340000000000032,3,Monday,32703
Clear,clear sky,1024,10000,89,2023-03-27 04:29:53,0.32000000000005,-2.6200000000000045,2.7900000000000205,4,Monday,32704
Clear,clear sky,1025,10000,89,2023-03-27 05:01:45,0.5800000000000409,-0.8899999999999864,2.2700000000000387,5,Monday,32705
Clouds,few clouds,1024,10000,89,2023-03-27 06:27:38,-0.3199999999999932,-3.609999999999957,2.25,6,Monday,32706
Clouds,few clouds,1025,10000,86,2023-03-27 07:31:30,2.930000000000007,-2.609999999999957,4.470000000000027,7,Monday,32707
Clouds,few clouds,1025,10000,86,2023-03-27 08:03:12,3.3799999999999955,-0.6399999999999864,5.560000000000002,8,Monday,32708
Clouds,broken clouds,1025,10000,74,2023-03-27 09:28:46,6.8700000000000045,6.100000000000023,7.439999999999998,9,Monday,32709
Clouds,broken clouds,1025,10000,71,2023-03-27 10:01:51,7.54000000000002,7.3799999999999955,7.79000000000002,10,Monday,32710
Clouds,broken clouds,1024,10000,69,2023-03-27 11:27:43,9.02000000000004,7.79000000000002,10.189999999999998,11,Monday,32711
Clouds,broken clouds,1024,10000,70,2023-03-27 12:33:13,9.430000000000009,8.890000000000043,10.32000000000005,12,Monday,32712
Clouds,broken clouds,1024,10000,69,2023-03-27 13:27:49,9.840000000000032,8.120000000000005,10.79000000000002,13,Monday,32713
Clouds,broken clouds,1023,10000,68,2023-03-27 14:32:49,10.08000000000004,8.879999999999995,10.54000000000002,14,Monday,32714
Clouds,broken clouds,1023,10000,67,2023-03-27 15:26:52,10.03000000000003,9.410000000000023,10.360000000000014,15,Monday,32715
Clouds,broken clouds,1022,10000,62,2023-03-27 16:31:40,10.27000000000004,8.890000000000043,10.900000000000034,16,Monday,32716
Clouds,broken clouds,1022,10000,63,2023-03-27 17:25:45,9.420000000000016,9.110000000000014,9.77000000000004,17,Monday,32717
Clouds,broken clouds,1021,10000,66,2023-03-27 18:30:47,8.379999999999995,7.980000000000018,8.920000000000016,18,Monday,32718
Clouds,broken clouds,1021,10000,68,2023-03-27 19:03:01,8.100000000000023,7.420000000000016,8.550000000000011,19,Monday,32719
Clouds,broken clouds,1020,10000,74,2023-03-27 20:28:40,7.53000000000003,6.890000000000043,8.379999999999995,20,Monday,32720
Clouds,broken clouds,1020,10000,77,2023-03-27 21:01:03,7.600000000000023,6.890000000000043,8.379999999999995,21,Monday,32721
Clouds,broken clouds,1018,10000,79,2023-03-27 22:27:43,7.930000000000007,7.3799999999999955,8.900000000000034,22,Monday,32722
Rain,moderate rain,1017,10000,79,2023-03-27 23:32:30,8.439999999999998,7.970000000000027,8.900000000000034,23,Monday,32723
